Id,SalePrice
2734,108587.44268340671
2735,150303.8063394606
2736,156140.4077528429
2737,135522.4944679249
2738,135462.88830873446
2739,154053.03079323482
2740,135934.43335426316
2741,143726.77377823179
2742,162170.63478206148
2743,149329.04459978564
2744,165055.6421621588
2745,136377.90221914955
2746,153187.324524929
2747,134217.14273587038
2748,137488.77140294926
2749,123676.79240971731
2750,126681.3338142524
2751,130855.12718626484
2752,210822.6748791971
2753,145028.325443382
2754,238799.2866258397
2755,153154.14710842443
2756,104617.56982461417
2757,72237.96542447183
2758,96251.8096749272
2759,164829.4379608496
2760,135766.8021576879
2761,140112.00667188835
2762,145015.2694074045
2763,180102.09503440908
2764,148346.11940212414
2765,283755.6549674456
2766,102062.92784372217
2767,86813.70301490519
2768,119845.41930004167
2769,135658.9812829629
2770,132970.4031806481
2771,108491.02554983899
2772,108044.99521943463
2773,183578.07443135377
2774,158060.7369532309
2775,110747.28201930731
2776,136430.19011234102
2777,137985.62529052226
2778,108266.21578591903
2779,123987.93033808532
2780,103970.03248906779
2781,98028.9966095142
2782,103387.66193442805
2783,113153.96645434397
2784,129473.6186372921
2785,142886.29222550118
2786,71758.63436169641
2787,117301.21030078802
2788,79719.65748363384
2789,171597.26631230026
2790,105876.20294916218
2791,109508.52366349497
2792,59715.55338563395
2793,110283.60965749365
2794,125497.50755128963
2795,121951.4954844428
2796,112144.95654135034
2797,242070.09668113056
2798,90582.82034685535
2799,109501.40085493404
2800,74716.77293972351
2801,108178.58645583945
2802,129533.43281888148
2803,202548.3687124291
2804,138985.1639733789
2805,102308.7615592721
2806,89278.32432849574
2807,183472.79713281165
2808,146287.98014821316
2809,129644.34153328085
2810,124695.81307045394
2811,162186.31054717803
2812,179765.0016430287
2813,163698.2681517167
2814,167872.21480866816
2815,97844.97335516658
2816,222708.31285847974
2817,157218.56558693654
2818,136545.7682636637
2819,170531.58676149632
2820,134913.046145905
2821,118596.6498335209
2822,175580.8282870545
2823,372594.85078490566
2824,187529.68160519795
2825,147003.25223028345
2826,134678.6741021027
2827,135705.04884374008
2828,223589.07291209465
2829,218447.97017837066
2830,235258.78873134428
2831,166139.16549049632
2832,251987.01274636417
2833,301490.47484743316
2834,226861.95657640367
2835,222341.4839925402
2836,190026.75292907967
2837,150863.12369050816
2838,152012.26100864558
2839,174218.62379799824
2840,212271.26218379254
2841,198593.8439045288
2842,226387.4390256142
2843,149565.3422214923
2844,168194.17721617589
2845,128922.15808798597
2846,202693.08023300587
2847,218249.72083936608
2848,200997.63359778438
2849,200980.17616251722
2850,272849.05467181717
2851,210305.8480389074
2852,238036.095021035
2853,231921.79553340696
2854,138582.74077651533
2855,204440.46917309586
2856,204785.36733985605
2857,186337.40279255802
2858,214303.4677591718
2859,109500.04710820214
2860,137070.9431734212
2861,120983.73793201192
2862,176936.25956297782
2863,125580.51749430016
2864,273368.6658431305
2865,144168.04852166117
2866,139099.5647390723
2867,137733.7509999246
2868,105423.60189667832
2869,111725.67714002165
2870,110543.86237348361
2871,88939.27248485535
2872,70183.79525106422
2873,102718.08957863552
2874,136803.79620554013
2875,111333.31964568184
2876,151735.40648875633
2877,155720.5339578234
2878,165960.8069805872
2879,136585.52952043197
2880,103127.86260321239
2881,146715.14581602634
2882,184950.96786240523
2883,238216.88208343097
2884,186980.59184020958
2885,185260.88870164467
2886,245142.97137134866
2887,101465.40529456105
2888,139860.11095294871
2889,70005.5886265713
2890,87939.61806838824
2891,134897.4821241164
2892,39596.62547251361
2893,66930.36443274815
2894,50718.626041372845
2895,356513.39266976825
2896,299388.2009269693
2897,202295.937246029
2898,144700.66565074376
2899,198207.75608351015
2900,157718.33562196966
2901,182485.81883023528
2902,181446.40262675853
2903,319966.54545827006
2904,356616.3182542459
2905,57038.83724570354
2906,200996.4742804974
2907,107294.804220525
2908,130417.0106785184
2909,141335.2158936304
2910,74753.7325530742
2911,81130.07100621796
2912,150649.16368992653
2913,75969.37951949814
2914,74757.84627902553
2915,80940.73222065215
2916,79230.07065445902
2917,168486.38002097886
2918,117062.19788131127
2919,225150.99474010203
